timestamp,open,high,low,close,volume,symbol,coin,interval,source,venue
2026-05-22T13:00:00Z,87.739,87.832,87.066,87.364,111015.38,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T14:00:00Z,87.363,87.363,86.334,86.584,89503.05,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T15:00:00Z,86.572,86.958,86.245,86.74,87319.95,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T16:00:00Z,86.735,86.994,86.625,86.898,34203.92,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T17:00:00Z,86.899,87.15,86.48,86.604,76362.91,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T18:00:00Z,86.604,86.645,84.511,85.43,190883.43,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T19:00:00Z,85.425,85.598,83.962,84.545,405761.33,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T20:00:00Z,84.542,85.045,84.542,84.973,111419.03,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T21:00:00Z,84.973,85.27,84.907,85.144,40811.85,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T22:00:00Z,85.145,85.195,84.776,84.922,45350.7,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T23:00:00Z,84.923,85.122,83.934,84.326,251981.16,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T00:00:00Z,84.33,84.499,84.035,84.395,104213.51,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T01:00:00Z,84.396,84.598,84.274,84.457,72697.16,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T02:00:00Z,84.457,84.526,84.156,84.469,65440.77,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T03:00:00Z,84.469,84.702,84.438,84.639,55537.73,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T04:00:00Z,84.642,84.672,84.31,84.36,37126.27,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T05:00:00Z,84.36,84.43,84.131,84.412,20344.01,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T06:00:00Z,84.412,84.452,84.129,84.209,24937.51,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T07:00:00Z,84.212,84.26,81.448,82.18,393917.88,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T08:00:00Z,82.187,82.271,81.617,82.075,160996.08,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T09:00:00Z,82.076,82.141,81.929,81.941,49329.36,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T10:00:00Z,81.947,82.308,81.946,82.181,39250.19,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T11:00:00Z,82.182,82.4,82.168,82.22,40913.81,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T12:00:00Z,82.218,82.49,82.084,82.424,153962.47,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T13:00:00Z,82.424,83.35,82.423,83.165,219423.74,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T14:00:00Z,83.167,84.431,83.038,84.068,140555.56,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T15:00:00Z,84.079,84.491,83.59,84.04,78740.33,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-23T16:00:00Z,84.04,84.249,83.877,84.063,58440.98,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
